LINE_PRICE	CUST_CODE	CUST_FNAME	LINE_QTY	CUST_LNAME	CUST_STREET	PROD_SKU	CUST_CITY	INV_TOTAL	CUST_STATE	LINE_NUM	CUST_ZIP	INV_NUM	CUST_BALANCE	EMPLOYEE_ID	INV_DATE
7.79	1040	JACKIE	4	WELLS	743 HILLSIDE STREET	4626-LJU	Tafts Corner	104.31	MA	3	1562	2434	0	83677	41549
21.99	1041	ZORAIDA	2	DUNBAR	1844 EASTWIND COURT	7532-PYJ	South Brunswick	75.14	NJ	2	8512	3081	186.89	84049	41617
20.99	1042	STACIE	1	WATSON	325 TOKOSITNA CIRCLE	1200-KBU	Bartow	20.99	WV	1	24920	2437	20.99	83537	41549
9.99	1043	MARYELLEN	4	FRY	196 SEAN CIRCLE	4812-CMJ	North Cambridge	318.61	VT	6	5464	3290	875.72	83936	41637
25.99	1044	LAWANDA	4	MORRIS	760 DEBORAH LANE	2046-RUS	East Ellijay	103.96	GA	1	30539	2443	103.96	84306	41550
8.99	1045	ZACK	3	COLEMAN	1617 SUMMERSET DRIVE	4812-CMJ	Crump	318.23	TN	6	38327	2887	932.14	84306	41596
32.99	1046	MARRY	3	SCHULZ	480 MORE STREET	6491-XKF	Copper Hill	292.75	MD	6	21209	2447	292.75	83565	41551
16.99	1047	THOMAS	4	HOLCOMB	1915 LIDO CIRCLE	5734-BGX	Brewster	256.28	MA	4	2631	3351	1986.12	83593	41644
16.99	1048	CECIL	3	HULL	905 BRENTWOOD CIRCLE	5734-BGX	Kinnelon	50.97	NJ	1	7405	2922	0	83993	41599
20.99	1049	MAXIE	4	WEST	651 BREEZE COURT	1200-KBU	Oak Shade	262.63	PA	6	17566	2453	262.63	83593	41551
4.59	1050	AMPARO	1	HESS	693 CENTER STREET	4900-YSQ	Washingtonville	72.54	PA	2	17884	2455	72.54	84191	41551
23.99	1051	CHASTITY	3	SNEED	321 GRAVINS CIRCLE	3955-NWD	Sky Acres	295.46	VT	5	5675	2457	0	84021	41552
6.59	1052	BRENDAN	2	SCHMITT	731 BLACK BEAR DRIVE	2366-EFV	Prince	336.47	WV	4	25907	2465	0	83820	41553
32.99	1053	GIOVANNA	3	YANG	1755 SEEMIE STREET	5541-HST	Powells Store	406.1	NC	5	27326	2466	2599.1	83792	41553
45.99	1054	EMMITT	1	NAVARRO	1041 DORIS STREET	3614-PTT	Soperton	73.17	GA	2	30457	2476	0	83509	41554
11.59	1055	DORTHA	3	CRUM	1488 CANYON ROAD	7627-HHI	West Chester	102.72	PA	2	19381	2480	0	84191	41554
29.99	1056	CHASITY	2	BENAVIDES	874 BUNNELL STREET	2384-PGY	Deckerville	59.98	MI	1	48427	2483	0	83593	41554
12.29	1057	MARTHA	2	MCCRAY	1610 GOLDEN STREET	8495-ZQR	Fife	61.57	VA	2	23054	2487	0	83593	41555
12.99	1058	EMERSON	3	ADDISON	1892 DORBRANDT STREET	3585-MCJ	Warrensville Heights	239.51	OH	3	44128	2488	0	83936	41555
12.99	1059	NED	3	WITT	454 BARCLAY COURT	5625-FVF	Embry Hills	522.24	GA	5	31141	2491	522.24	83936	41555
17.79	1060	FRIEDA	3	SARGENT	22 TOGIAK CIRCLE	8571-CKP	Odessa	340.27	NY	6	14869	3292	450.61	84276	41638
13.99	1061	RUPERT	2	BOYCE	1919 PORT ACCESS ROAD	5161-GIZ	Gwynn Oak	27.98	MD	1	21244	2495	0	83792	41556
20.59	1062	SUZY	4	HARDING	864 RUNAMUCK PLACE	4072-SWV	Melton	244.27	VA	3	22942	2496	244.27	83649	41556
13.99	1063	ZANE	3	ATWOOD	49 RESURRECTION DRIVE	9234-WCQ	Wilson	339.38	NC	3	27894	2497	1976.38	84163	41556
15.59	1064	ROYAL	5	BLAND	1213 GRAIFF STREET	4260-FGB	Bay Vista	169.93	FL	2	33712	2498	169.93	84191	41556
17.99	1065	ANITRA	4	FELTON	1371 SOUTHWIND CIRCLE	2143-VQX	York	105.22	IN	3	46703	2767	0	83993	41584
13.99	1066	ANTONE	3	HENDRICKSON	145 HOWARD AVENUE	2101-WCF	Harrisville	261.91	WV	3	26362	2768	803.65	84248	41584
13.99	1067	ROGELIO	5	SCHMITT	293 BARANOF DRIVE	3298-YFL	Guilford	165.91	ME	2	4482	2506	1477.91	84021	41556
7.59	1068	ELIZA	4	CURRIE	778 LOUDERMILK CIRCLE	2200-DAI	Panola	249.92	AL	2	35477	2610	1965.76	84276	41567
23.99	1069	EDWINA	1	ELLIS	1847 UPPER TULWAR LOOP	3955-NWD	New York	448.25	NY	4	10010	2516	2629.25	84392	41558
28.99	1070	BERRY	1	SILVA	1399 GENEVA PLACE	5437-WBO	Johns Pass	310.67	FL	5	33708	2563	0	83964	41563
10.99	1071	LAURETTA	3	MCCOY	1389 SEABREEZE CIRCLE	2006-ZBH	Mcquady	142.1	KY	4	40153	2520	142.1	84248	41558
7.39	1072	ADDIE	2	BRADY	286 SEABOLT PLACE	3594-BYW	Crum	34.77	WV	2	25669	3022	0	83705	41610
6.59	1073	EMILIE	1	ELDER	1707 THUNDER STREET	8544-CIQ	Cartersville	49.77	GA	2	30120	2524	2510.77	84392	41559
21.99	1074	SHERYL	4	DUMAS	1245 MIKE STREET	8543-RJN	Sacred Heart League	87.96	MS	1	38686	2817	0	83993	41589
16.99	1075	MAVIS	4	TUTTLE	1877 ASKELAND DRIVE	2068-TSC	Prentiss	268.44	MS	5	39474	3163	0	83878	41624
21.59	1076	ESTHER	5	HOUSE	676 CENTERPOINT DRIVE	5290-HTG	Highplains	210.5	KY	4	40106	2866	0	83565	41594
24.99	1077	LUCIUS	4	BLAIR	1465 ATKINSON DRIVE	1871-GWZ	Greensboro	588.35	NC	6	27455	2534	588.35	84049	41560
23.29	1078	MAURO	4	BRITTON	1742 GLENVIEW STREET	1663-CDD	Pine Valley	265.09	MS	4	38965	2538	316.09	83677	41560
13.59	1079	THOMAS	5	ORTEGA	1920 TODD DRIVE	7355-WBT	Alto	237.88	GA	5	30596	2540	0	83621	41560
14.99	1080	LINDSEY	5	STARK	1292 MAUSEL STREET	9191-NGA	Powells Point	409.95	NC	6	27966	2543	409.95	83878	41561
4.59	1081	ROY	2	LOPEZ	1883 WAREHOUSE AVENUE	3384-DML	Galloway	9.18	FL	1	33805	2546	0	83792	41561
12.99	1082	ALEJANDRA	2	SHERIDAN	1275 AFOGNAK CIRCLE	5625-FVF	Borderland	25.98	WV	1	25665	2564	131.69	84392	41563
13.99	1083	ALVA	3	KRAMER	941 ALASKA PLACE	3298-YFL	Baker-Taylor	143.28	GA	6	30599	2553	439.28	83593	41562
8.99	1084	FAUSTO	2	SWIFT	861 ZARVIS PLACE	5465-YYG	Akron	294.88	OH	5	44398	3027	638.8	84334	41610
29.99	1085	NILDA	2	CANO	455 SHADOW LANE	9355-MNT	Stanley	59.98	KY	1	42375	2559	59.98	83936	41562
13.59	1086	FELICA	5	AMBROSE	1788 LEPRECHAN DRIVE	6626-ROK	Pecan Grove	583.66	MS	6	39437	2560	0	84276	41562
14.59	1087	KARLENE	3	WHITFIELD	1796 WEST 42ND PLACE	9858-XUM	Munson Island	289.07	FL	5	33040	3237	0	84134	41632
21.99	1088	DARREN	1	CULVER	1554 ANCHOR PARK CIRCLE	1504-LVK	Thackery	150.91	OH	4	43078	2566	150.91	83705	41563
32.99	1089	ARON	1	CRANE	1470 MC DONELL ROAD	6491-XKF	Hagedorns Mills	32.99	NY	1	12074	2569	32.99	84334	41563
32.99	1090	SOLEDAD	3	GREGG	78 DRUM CIRCLE	2766-EYO	Hastings	577.81	WV	6	26419	2571	577.81	83593	41563
12.59	1091	GRAIG	3	CARSON	1403 SANCTUARY DRIVE	3516-AGJ	Shubuta	97.75	MS	2	39360	2573	97.75	84049	41563
32.99	1092	CLEMENT	2	MONTANO	1478 TOWNE COURT	5541-HST	Fort Wayne	373.87	IN	5	46885	2576	373.87	84334	41563
11.99	1093	TERRELL	2	COOPER	1695 TRAIL DRIVE	9336-MHC	S Setauket	196.35	NY	5	11720	2947	542.59	84364	41602
23.29	1094	VITO	2	LADNER	993 SANDY PLACE	1074-VVJ	Wall Lake	196.01	IN	4	46776	2585	196.01	83878	41564
10.99	1095	GERRY	3	DEWITT	1177 ROE WAY	2006-ZBH	Wallingford	145.18	PA	4	19086	3388	372.02	84306	41648
8.99	1096	WYNONA	1	BLAKE	1127 SALEM STREET	5465-YYG	Louisville	8.99	KY	1	40202	2587	8.99	84021	41565
16.99	1097	MILDRED	5	ORR	571 OVERLOOK PLACE	5734-BGX	Leverett	238.63	MS	5	38920	3286	598.08	83993	41637
18.59	1098	JUDITH	5	MACIAS	689 PINECONE CIRCLE	6358-UST	Bybee	312.9	VA	2	22963	2777	0	83677	41585
14.99	1099	LELIA	3	DICKENS	16 BURSIEL CIRCLE	1153-AWY	Madison Heights	236.26	VA	4	24572	2594	236.26	83850	41565
20.99	1100	ELEANORE	2	SAUNDERS	820 QUARTZ AVENUE	1200-KBU	Silver Cross	326.03	AL	5	36538	2596	1972.03	83537	41565
21.59	1101	JEREMIAH	3	CORDOVA	1408 TRURO DRIVE	5290-HTG	Hyattsville	220.7	MD	4	20789	3425	346.33	83878	41652
12.99	1102	LAKEISHA	4	IRVING	1618 GREEN GARDEN CIRCLE	2116-PVN	Theta	67.92	NC	2	28640	2599	0	83593	41566
14.69	1103	AWILDA	5	BROCK	608 CONCORD HILL CIRCLE	5587-MNY	Lawrenceville	167.9	KY	3	41097	2600	167.9	84021	41566
13.99	1104	SALLY	5	MILTON	1892 STYLAR CIRCLE	5250-JDL	Griffiss A F B	322.65	NY	5	13441	2601	0	83537	41566
15.59	1105	TANGELA	2	WARNER	1323 SILVERWOOD WAY	2397-RDX	South Hills Village	249.09	PA	3	15241	2604	0	83593	41566
9.29	1106	WALTER	1	BAILEY	677 MIRROR DRIVE	4132-QIN	Virginia Beach	296.81	VA	6	23458	2605	0	84334	41566
25.99	1107	CLEVELAND	3	HAMMER	108 IVAN DRIVE	2046-RUS	Flowood	77.97	MS	1	39043	3036	447.26	83593	41611
18.59	1108	NAN	4	LANDRY	656 VINE AVENUE	6358-UST	Charlotte	99.54	NC	2	28235	2930	574.35	83850	41600
19.99	1109	THERESE	2	ALDRICH	1348 DAVIS STREET	9133-OXA	Helmetta	159.93	NJ	2	8828	3202	0	84078	41628
7.59	1110	EDGAR	4	WILLS	589 LYNN DRIVE	2200-DAI	Varney	177.59	WV	5	25696	2611	0	84420	41567
23.29	1111	DEVIN	5	ALDRICH	1677 OLD CRANBERRY DRIVE	1663-CDD	New Freeport	116.45	PA	1	15352	2620	335.12	83621	41568
12.29	1112	GEORGE	4	BROWNING	987 IVY HOME CIRCLE	8495-ZQR	Ragan Village	119.11	NC	2	28054	3091	66.44	84134	41617
9.49	1113	GERTRUDE	2	NICHOLSON	383 TUNDRA LOOP DRIVE	8162-KJI	Lindentree	102.94	OH	3	44656	3362	498.67	83763	41645
18.59	1114	JOHNETTA	2	NEELY	569 EAU CLAIRE DRIVE	6358-UST	Mahwah	37.18	NJ	1	7430	2936	257.82	83850	41601
54.89	1115	NOLAN	2	NEELY	629 LARKSPUR STREET	3694-XFJ	Kenwood	330.22	NY	6	13421	3335	2516.69	83705	41642
33.29	1116	CYNTHIA	4	PERRY	347 STROGANOF DRIVE	3716-WZD	Cave City	336.93	KY	2	42127	2629	964.93	84364	41569
36.99	1117	SIMONE	4	OROZCO	659 HOLLY LANE	5220-JDO	Meiser	517.22	PA	5	17842	3201	0	83964	41628
15.89	1118	ROGELIO	3	GAGE	623 MINNESOTA NB OFF 100TH RAMP	5794-JGQ	Pompano	47.67	FL	1	33067	3244	218.62	83621	41633
13.59	1119	TOD	3	FINN	1659 DANNILYN CIRCLE	9393-RFA	Harveysburg	77.93	OH	2	45032	3084	2660.51	83677	41617
13.59	1120	VAUGHN	1	TALBOT	420 COLUMBINE PLACE	9393-RFA	North Corners	13.59	GA	1	30120	2640	2125.59	84078	41570
41.99	1121	CHUCK	3	HAGEN	150 EAST 149TH AVENUE	3933-NSU	Laurence Harbor	153.15	NJ	2	8879	3343	0	84420	41643
22.59	1122	JULES	5	ROCHA	276 HANNING BAY CIRCLE	6249-NDN	Chapmansboro	364.85	TN	4	37035	2642	364.85	84021	41570
29.99	1123	STACY	5	KEYES	1207 WEST 51ST AVENUE	4045-HUC	Warren Industries	497.86	PA	6	16388	2643	0	83878	41571
25.99	1124	IRIS	1	INGRAM	1662 BARCLAY DRIVE	8053-PME	Peakville	426.81	NY	6	13756	3267	1927.59	84420	41635
34.49	1125	ANNAMARIE	3	SWENSON	1281 CONCRETE STREET	1580-VCE	Tallahassee	129.45	FL	2	32314	2702	0	84021	41577
43.99	1126	CHRISTIAN	2	LAM	35 PLEASURE VIEW CIRCLE	6488-MIG	Hickory Bluff	348.6	GA	6	31565	3324	525.5	84392	41641
36.99	1127	ALTAGRACIA	3	PACHECO	1168 UNIVERSITY DRIVE	5220-JDO	Erie	403.07	PA	5	16509	2652	0	83705	41571
3.99	1128	BERT	4	GEIGER	1356 CHICKALOON STREET	1747-XNI	Madisonville	110.28	OH	3	45227	2653	110.28	83906	41571
6.59	1129	RICKIE	1	DOTY	1578 BOBBIE CIRCLE	8841-JFP	Drexel Hill	20.58	PA	2	19026	2732	51.75	83565	41580
9.99	1130	MOSES	2	MCGRATH	1862 DONCASTER DRIVE	2756-CKP	Alexandria	36.97	VA	2	22311	2682	383.08	83763	41575
35.99	1131	CARMA	2	CORNETT	767 CHISANA WAY	2699-GNS	Killen	237.93	AL	3	35645	3433	503.05	83649	41653
12.99	1132	NATALIE	1	BLEDSOE	1952 ARTEMUS CIRCLE	4812-VNN	Mcclellandtown	56.17	PA	2	15458	2662	56.17	83820	41572
12.99	1133	ELDA	3	HORN	1820 KERSHNER AVENUE	3585-MCJ	Saranac	326.64	MI	6	48881	2663	0	83906	41573
14.59	1134	STEFANI	3	GARRETT	883 PHARAOH CIRCLE	1078-QXL	Atkinson	427.84	NH	6	3811	2665	427.84	83734	41573
19.99	1135	MARK	4	PLATT	1412 CONNIE COURT	8685-REM	Sea Island	318.45	GA	5	31561	2667	318.45	84392	41573
14.99	1136	JOELLE	1	HONEYCUTT	1859 PEACE COURT	9191-NGA	Pilot Knob	275.7	NY	4	12844	2802	356.26	84106	41588
29.99	1137	RIGOBERTO	3	WEBSTER	1601 LAKONIA DRIVE	4045-HUC	Nas Cecil Field	205.73	FL	3	32200	3418	439.38	83936	41651
15.59	1138	NORMA	2	PHELPS	631 ENGLAND AVENUE	4260-FGB	Greer	479.87	SC	4	29650	3206	864.72	83649	41629
12.49	1139	BURT	3	CROWELL	1628 GOODNEWS LANE	6350-UPP	Newfoundland	209.37	KY	5	41171	2673	209.37	84049	41573
21.59	1140	MA	5	POOLE	1960 ALDREN CIRCLE	9138-QCV	Ehrhardt	107.95	SC	1	29081	3154	432.91	83649	41624
7.59	1141	ELEANOR	2	COULTER	1105 INSPIRATION DRIVE	2231-OXK	Port Jefferson Sta	387.05	NY	5	11776	2676	387.05	84364	41574
13.59	1142	ROXANN	4	CAMACHO	1921 RANCHO DRIVE	2217-JOH	Powhatan Point	110.32	OH	2	43942	2808	558.94	83993	41588
41.99	1143	EZEKIEL	4	BARTLETT	794 CHATEAU PLACE	3933-NSU	Tangier	367.07	IN	3	47952	2884	2680.13	84134	41595
13.59	1144	ARIEL	4	SOUZA	1476 RHONE CIRCLE	5781-TKY	Pine Lake	262.64	MA	5	1776	2689	262.64	84219	41576
13.39	1145	GINO	5	GILES	1709 TANNER CIRCLE	2212-MNF	Center	241.26	GA	3	30474	2692	0	84163	41576
14.24	1146	ANGELO	2	MAYER	951 ROGER DRIVE	5046-TTC	Cedar Island	99.93	NC	4	28520	2693	99.93	83649	41576
8.99	1147	ROD	5	MCGRAW	1595 DARLON STREET	5465-YYG	Huber Hts	101.36	OH	3	45424	2697	0	83593	41576
11.99	1148	ALDEN	5	KIRK	1035 TOWER ESTATES CIRCLE	6651-ICK	Joppa Heights	264.88	MD	4	21234	2699	0	84248	41577
32.89	1149	SHERRILL	2	LUNA	1448 DEL LANE	6109-ZZO	Myakka City	351.84	FL	6	34251	2700	0	83820	41577
16.99	1150	HAL	1	MANNING	1831 SOUTH AIRPARK DRIVE	5734-BGX	Jackson	16.99	TN	1	38302	2891	142.41	84163	41596
17.79	1151	LAWANDA	3	MCCRAY	1731 STILLWATER DRIVE	4153-VMO	Lehigh Valley	146.29	PA	4	18002	2705	1663.29	84134	41577
12.59	1152	FRANK	1	NORWOOD	1096 BAFFIN STREET	3516-AGJ	N Terre Haute	251.47	IN	4	47805	2707	251.47	83677	41578
18.99	1153	RANDELL	2	WHITTEN	837 DUKE DRIVE	2866-RAM	Thompson	229.45	CT	5	6277	3044	0	83850	41612
24.99	1154	SONDRA	3	BROUSSARD	119 EAST LOOP ROAD	1871-GWZ	Boca Raton	219.38	FL	5	33428	2714	219.38	83677	41579
13.59	1155	MURRAY	3	SCHULTZ	1777 KUSKOKWIM STREET	6626-ROK	Charlotte	149.39	NC	4	28225	2999	0	84163	41607
38.99	1156	DAN	1	MENDOZA	1826 CALIFORNIA CREEK WAY	6865-HAO	West Point	68.96	KY	2	40177	2718	0	83763	41579
14.59	1157	LUCIO	4	STALEY	1119 GRAND BLUFF CIRCLE	4200-FTI	Eastside	186.29	NY	5	11937	3371	502.99	84392	41646
15.79	1158	BENTON	5	TANNER	1677 DAVIDSON DRIVE	8909-SPD	Vernon	282.04	NY	5	13476	2723	282.04	84334	41580
19.99	1159	SUSAN	3	CASTILLO	54 LINDSEY CIRCLE	8685-REM	Clarksburg	59.97	NJ	1	8510	2731	169.97	83763	41580
6.99	1160	LEOLA	3	SAMUELS	1326 SLALOM DRIVE	6451-KGJ	Marywood	156.88	IN	6	47802	2849	656.72	83792	41592
21.59	1161	ELISA	3	DOWDY	1855 VIRGIN CREEK ROAD	8523-UCB	East Cambridge	187.33	MA	3	2141	2737	0	83677	41581
7.01	1162	DESSIE	5	STEVENSON	1191 TSUSENA CIRCLE	8436-MGP	Fairfax	148.73	VA	2	22039	3446	0	83792	41654
17.79	1163	PAM	2	HILL	660 TAOS ROAD	8571-CKP	Scottsville	99.73	VA	3	24590	2742	2534.73	83964	41582
14.99	1164	HEATHER	4	DORAN	1008 MC MANUS DRIVE	7762-STV	Miami	423.18	FL	6	33174	2744	423.18	83878	41582
10.99	1165	HAL	2	DANIEL	797 TRUDY STREET	3488-GSE	Lanesboro	402.72	PA	6	18827	2749	0	84134	41582
23.99	1166	ROBIN	3	KNIGHT	62 GUNNYSACK MINE ROAD	5595-NYE	Lancaster	317.49	PA	6	17608	2750	317.49	84392	41582
9.99	1167	EDISON	3	PIERRE	824 GRIZZLY AVENUE	9786-DGO	Torrance	448.32	PA	6	15779	2751	448.32	83964	41582
28.49	1168	EMERSON	3	CARNEY	162 KAREN CIRCLE	5496-MRA	View Mont	562.82	NC	4	28601	2753	2809.82	83850	41583
29.99	1169	MOISES	5	EMERSON	1474 RIDGEVIEW DRIVE	2384-PGY	Mount Liberty	417.37	OH	5	43048	2759	417.37	84163	41583
13.59	1170	CYNDI	5	FROST	814 ELMRICH COURT	5781-TKY	Cuyler	190.44	NY	5	13050	2760	795.44	83537	41583
23.99	1171	LYDA	1	MERCER	1179 WOODSTOCK CIRCLE	7500-ROG	Wrights Corners	239.56	IN	5	47001	3452	0	84334	41655
21.99	1172	ADELE	1	PERKINS	1192 RICHARDSON VISTA ROAD	8726-ZNM	Sylacauga	193.9	AL	3	35150	3187	458.4	84078	41627
13.59	1173	ROCCO	3	DIXON	410 SHORECREST DRIVE	2379-PCX	Charlotte	184.96	NC	5	28225	2763	728.96	83964	41584
10.99	1174	BLANCA	4	BAUTISTA	1193 CRYSTAL STREET	7258-HCV	Norwood	43.96	NY	1	13668	2765	43.96	84106	41584
29.99	1175	GEORGIANA	5	OGDEN	1986 DINAAKA DRIVE	2384-PGY	Jacksonville	382.45	FL	4	32258	2766	0	83677	41584
13.59	1176	DIANE	1	LOVE	676 SHAKESPEARE CIRCLE	9393-RFA	Brimstone Corner	13.59	VT	1	5083	3020	0	83820	41610
15.59	1177	LEONORA	1	HATFIELD	1237 DOE LANE	2397-RDX	Boyer	200.47	MS	4	38751	2770	200.47	84420	41584
32.99	1178	SAMUAL	1	HARRISON	640 RAYMOND AVENUE	5541-HST	Tuckahoe	250.69	NJ	4	8250	2771	0	83565	41584
16.99	1179	GLADYS	2	BLOCK	1343 TARGHEE LOOP	3258-RVB	Hillsdale Greene	33.98	MD	1	21207	2772	33.98	83964	41584
13.59	1180	KRIS	2	HALE	1178 SYDNIE KAY STREET	5781-TKY	Armada Township	207.13	MI	2	48005	3139	238.31	83734	41622
20.59	1181	TYLER	1	STAHL	140 KEMPTON HILLS DRIVE	4072-SWV	Hollybrk Lk	165.11	IN	5	47433	2779	165.11	84276	41585
41.99	1182	NED	4	HADLEY	1887 TYONE COURT	4879-AMS	Kapps Mill	248.9	NC	3	28676	2862	243.17	83878	41593
21.99	1183	JACKIE	2	WIGGINS	372 PENNY CIRCLE	4491-GNC	Hyde Park	299.87	PA	6	15641	2785	299.87	83792	41586
16.99	1184	TRACIE	5	LYLES	1884 CONNIE COURT	2990-BNH	Darlington	104.94	RI	2	2861	2898	142.11	83593	41597
3.99	1185	ADINA	2	DOTSON	1137 APHRODITE DRIVE	3036-PCT	Kauneonga Lake	271.52	NY	6	12749	2791	0	84078	41586
21.99	1186	KEITH	3	PETTIT	973 BRAGAW SQUARE PLACE	3754-MAK	Bluff Point	288.87	NY	4	14478	2792	2588.87	84106	41586
35.99	1187	FLOY	2	BAEZ	1245 BOWLBY STREET	2699-GNS	Harford Park	98.34	MD	2	21234	2795	2567.34	83763	41587
9.99	1188	CHERRY	3	WATTS	551 COLGATE DRIVE	6596-HOO	Congers	167.87	NY	3	10920	3062	394.7	84334	41614
21.59	1189	ERNA	3	SAENZ	420 MILE HI AVENUE	5290-HTG	Rockingham	477.6	VT	5	5101	2798	477.6	83677	41587
38.99	1190	RETA	4	FIELDS	1738 LASSEN STREET	3161-XJS	Hellam	356.32	PA	6	17406	2800	0	83792	41587
25.99	1191	LATONIA	1	TOBIN	970 TELSTAR CIRCLE	8053-PME	Girard	305.02	PA	5	16417	2893	549.31	83993	41597
10.99	1192	FREDDIE	4	CRAIG	1709 MATILDA CIRCLE	5445-XOY	Stacy	253.35	VA	4	24614	2810	0	84078	41588
35.99	1193	EVETTE	3	WRIGHT	1934 MONTAGUE BAY CIRCLE	5508-OUB	Sweden	162.95	PA	3	16915	2818	0	84392	41589
12.99	1194	JENNIFFER	3	PECK	74 AKULA DRIVE	4912-YXS	White Plains	151.52	NY	4	10625	2819	0	84163	41589
12.59	1195	CEDRICK	2	MACK	426 TONSINA PLACE	3516-AGJ	East Pgh	93.13	PA	2	15112	2826	0	83820	41590
6.59	1196	CLIFF	3	FINK	682 CHELEA STREET	2366-EFV	Switchback	140.73	WV	3	24887	2827	30.73	83878	41590
12.29	1197	MARIO	2	ADKINS	1188 SNOWSHOE COURT	8495-ZQR	Twin Hollow	80.02	NY	3	11709	2830	80.02	84134	41590
4.49	1198	LOUIE	5	NEFF	1092 HAUSEY PLACE	4846-BHT	Patterson Creek	274.41	WV	2	26753	2831	0	83705	41590
31.99	1199	PALMER	1	NEFF	776 RESOLUTION DRIVE	5980-BME	Castle Hayne	257.88	NC	5	28429	2912	0	83850	41599
35.99	1200	KERMIT	3	HAWKINS	1528 SECLUSION BAY DRIVE	5508-OUB	North Park	442.5	IN	6	47710	2837	968.5	83705	41591
7.59	1201	DEIDRA	2	CHACON	1651 LUCKY ROAD	9064-IWN	Dillsboro	272.71	NC	6	28725	2883	328.56	84021	41595
13.59	1202	CYNDI	2	COLBERT	1713 RIDGECREST DRIVE	9569-WMK	Walters	274.76	VA	5	23315	2848	274.76	83792	41592
11.99	1203	SILAS	2	BARTLETT	1964 SKILAK CIRCLE	6249-LYB	Thorndale	275.85	PA	6	19372	2853	275.85	83792	41592
15.29	1204	ANGELIA	5	HALL	1948 BRAGAW SQUARE PLACE	9686-HQV	Memphis	189.86	TN	4	38100	2860	189.86	83964	41593
14.59	1205	TAD	4	FIGUEROA	68 HUNTER DRIVE	9858-XUM	Cottagegrove	405.31	IN	6	47353	3190	1548.67	83906	41627
23.99	1206	ELYSE	5	ALLISON	177 TOTEM CIRCLE	1433-MMY	Crawfordville	326.01	FL	6	32327	2864	1282.01	83936	41594
38.99	1207	OSWALDO	3	HENSLEY	1766 LOC SAULT AVENUE	2496-QMW	Murrysville	181.92	PA	2	15668	3024	268.07	83705	41610
38.99	1208	AVIS	3	SAENZ	928 KUSKOKWIM STREET	2496-QMW	Pinetown	181.92	PA	2	17339	3024	0	83705	41610
36.99	1209	ELLA	2	LAKE	1981 ANOGOC DRIVE	5220-JDO	Cranberry Township	73.98	PA	1	16066	2869	0	84248	41594
21.99	1210	CHELSEA	3	ROGERS	48 POLAR DRIVE	1010-MIW	Chase City	65.97	VA	1	23924	3061	0	84078	41614
18.59	1211	HOMER	1	BLISS	1931 RIL WAY	4346-GCP	Midway	157.61	WV	5	25878	2871	0	83850	41594
14.99	1212	YONG	4	SPEARS	1637 COVINGTON COURT	8400-JDC	Raleigh	335.44	NC	5	27609	2873	0	84392	41594
8.99	1213	GERRY	3	RICHTER	1997 SOUTH RIVER CIRCLE	5465-YYG	Palmer Square	158.92	NJ	4	8542	2874	158.92	84420	41594
11.99	1214	CHRISTI	2	GREGG	635 DIXIE COURT	6249-LYB	Meadowbrook	172.05	WV	5	26404	3217	432.82	83734	41630
35.99	1215	MARTHA	5	CASH	1223 LOCHENSHIRE PLACE	2699-GNS	Jump	431.79	OH	6	43326	2879	1551.79	84106	41595
13.59	1216	LUCINDA	5	BUSH	1891 PARK HILLS DRIVE	4241-UOF	Alpine	451.57	NY	6	14805	2880	451.57	84106	41595
10.99	1217	CORDELIA	2	PATTON	1041 MARTAGON CIRCLE	2918-THH	Bernville	37.16	PA	2	19506	2882	0	83850	41595
7.49	1218	JAIME	1	HOLT	1029 HIGHGATE CIRCLE	6041-PBS	Pierson	7.49	MI	1	49339	2885	7.49	83850	41596
7.49	1219	ANTHONY	1	SHULTZ	1453 CLAUDENE LOOP	6041-PBS	Louisville	7.49	KY	1	40218	2885	0	83850	41596
3.29	1220	LOU	1	LACEY	1287 FAIRWEATHER DRIVE	3561-LYU	Westbury	158.04	NY	3	11597	2897	0	83537	41597
16.99	1221	DARRON	5	ALVAREZ	1028 BONNIE JEAN COURT	2990-BNH	Ferdinand	377.18	IN	6	47532	2900	0	84191	41598
23.29	1222	DORA	4	BOYER	1572 WOODCHASE CIRCLE	1663-CDD	Cataract	426.05	IN	5	47460	2905	426.05	83509	41598
20.59	1223	KYRA	4	HARTMAN	806 PARKER PLACE	3701-YAW	Paterson	250.32	NJ	2	7538	3339	755.12	83649	41642
9.99	1224	HUEY	2	KEITH	350 GENEVE AVENUE	9786-DGO	Driver	89.85	VA	2	23435	2916	206.85	83537	41599
22.49	1225	TONY	1	GILLESPIE	1071 MOUNTAIN WAY	5060-EDB	Roseville	29.99	MI	1	48066	2919	29.99	84106	41599
13.99	1226	SADIE	1	BAIRD	627 NORTH SIDE CIRCLE	9268-RCB	Overlea	193.46	MD	4	21206	2923	0	83993	41599
3.49	1227	THOMASINA	4	DAVID	851 GILBERT ROAD	4667-JLN	Chestertown	292.29	MD	6	21620	2927	292.29	83734	41600
29.99	1228	ROLANDO	2	MULLINS	837 GLENN NB ON TURPIN RAMP	2351-WVS	Creagerstown	281.91	MD	4	21788	2929	0	83593	41600
14.99	1229	ARLEEN	3	LOWERY	102 CHESAPEAKE CIRCLE	4784-SLU	Piscataway	259.64	NJ	6	8854	2932	259.64	84364	41600
