"CUST_BALANCE","CUST_CITY","CUST_CODE","CUST_FNAME","CUST_LNAME","CUST_STATE","CUST_STREET","CUST_ZIP","EMPLOYEE_ID","INV_DATE","INV_NUM","INV_TOTAL","LINE_NUM","LINE_PRICE","LINE_QTY","PROD_SKU"
252.17,"Bread Loaf",991,"TRACEY","WELCH","VT","162 CRATAEGUS AVENUE",5753,83677,41561,2548,224.19,4,43.99,4,"7224-FEU"
510.3,"Fairfield",992,"ROYAL","ANDERSON","FL","716 CRAIGER COURT",32634,83936,41599,2914,468.33,5,14.69,3,"5587-MNY"
0,"Buffalo",993,"MARGUERITE","BANKS","NY","510 SELKIRK DRIVE",14226,84163,41536,2315,124.24,3,24.99,4,"1871-GWZ"
0,"Ingram",994,"GERI","VANN","PA","1797 UPPER FISH HATCHERY ROAD",15205,84163,41536,2315,124.24,3,24.99,4,"1871-GWZ"
719.31,"Cynwyd",995,"JASMINE","PINEDA","PA","1390 NORTH POINT DRIVE",19004,84334,41537,2318,247.31,2,32.99,5,"2833-LIV"
2122.4,"Pensacola",996,"EZRA","LYON","FL","289 SHRUB COURT",32591,84049,41641,3333,27.18,1,13.59,2,"9175-TAZ"
591.91,"Holland",997,"BENITO","CAMPOS","MI","248 BIG HORN CIRCLE",49424,84219,41537,2322,156.91,4,29.99,2,"5642-IDA"
251.89,"Mill Village",998,"PRUDENCE","CORTEZ","PA","1946 SHARON PLACE",16427,84219,41537,2324,251.89,3,5.59,5,"3061-DOI"
91.11,"Fayette",999,"ARDITH","MAXWELL","IN","1973 ESSEX CIRCLE",47885,83621,41537,2325,91.11,3,7.99,5,"8406-TQG"
133.51,"Saint Benedict",1000,"DANA","LOPEZ","PA","960 ED STREET",15773,83993,41538,2328,133.51,4,3.99,1,"3036-PCT"
0,"Manchester",1001,"TERESITA","FENTON","PA","1509 LINDA LANE",17345,84021,41538,2330,263.52,4,36.99,1,"5220-JDO"
753.66,"Pensacola",1002,"RONNA","DRAKE","FL","1194 HIDEAWAY LAKE DRIVE",32597,84276,41647,3382,341.48,3,29.99,5,"2384-PGY"
1617.81,"Donnybrook",1003,"DWIGHT","CONRAD","MD","867 SCHAFF DRIVE",21286,84248,41538,2334,259.81,4,38.99,5,"2496-QMW"
660.22,"Lisbon Falls",1004,"TERRENCE","DICKSON","ME","350 SUNCATCHER COURT",4252,83593,41575,2685,352.39,4,62.99,3,"1021-MTI"
200.3,"Oakwood Village",1005,"BETTYE","VILLALOBOS","OH","1499 BEULAH CIRCLE",44146,83792,41539,2337,200.3,4,24.99,4,"1871-GWZ"
0,"Bethesda",1006,"LAVERN","ROCHA","MD","927 CORAL LANE",20894,84021,41539,2340,201.29,4,21.59,3,"5379-BLX"
690.84,"Liverpool",1007,"LUCIEN","HINTON","PA","1135 ELMORE ROAD",17045,84276,41598,2908,293.19,6,13.69,2,"4976-PZN"
1554.24,"Newport",1008,"SIMON","BUNCH","KY","899 STARFLOWER CIRCLE",41074,83734,41555,2485,65.97,1,21.99,3,"6116-NQU"
439.67,"Dayton",1009,"DOMINICK","FAULKNER","IN","1172 RIVER VIEW DRIVE",47941,83565,41626,3184,250.57,5,18.99,2,"1485-NNI"
0,"Rosenhayn",1010,"LELA","HATCHER","NJ","46 BROOK HILL CIRCLE",8352,83820,41587,2794,438.95,5,11.24,2,"4784-SLU"
455.93,"Palisades Park",1011,"LEE","GILLIAM","NJ","694 DUNDEE CIRCLE",7650,84392,41543,2373,278.26,5,7.39,3,"3594-BYW"
0,"Richmond",1012,"DAMARIS","SAENZ","KY","1019 NORWAY DRIVE",40476,83763,41541,2356,218.25,4,14.99,2,"1153-AWY"
226.83,"Oak Summit",1013,"DOUGLAS","BALLARD","MD","1441 MINNESOTA SB ON DIMOND RAMP",21234,83593,41542,2360,226.83,5,8.99,4,"7538-ITC"
0,"Pittsburgh",1014,"GLENDA","KNOWLES","PA","842 JENNISON CIRCLE",15204,83537,41542,2362,212.03,2,14.69,3,"5587-MNY"
0,"Merion",1015,"NANETTE","RODRIGUES","PA","479 CHERRY STREET",19066,83537,41542,2362,212.03,2,14.69,3,"5587-MNY"
342.59,"Brunswick",1016,"PORTER","BREWSTER","GA","773 ARMAS DRIVE",31520,83906,41592,2847,68.93,2,11.99,2,"6651-ICK"
215.67,"Laytonsville",1017,"KRISTAN","CURRAN","MD","163 GIBENS CIRCLE",20879,83734,41542,2368,215.67,5,13.22,4,"5587-MNY"
0,"Mifflin",1018,"DARLA","VILLARREAL","PA","436 REBECCA CIRCLE",17058,84334,41543,2371,206.05,5,13.59,2,"5781-TKY"
0,"Buena Vista",1019,"YASMIN","BALL","PA","1452 MIDDLETON LOOP",15018,84276,41546,2406,298.65,6,38.99,3,"5155-YQL"
77.65,"Rochester",1020,"REINA","DUDLEY","KY","1053 CLEMENTS DRIVE",42273,84219,41543,2379,77.65,2,9.89,3,"2407-SUX"
583.72,"Cape Saint Claire",1021,"EUGENE","BOUCHER","MD","836 CROWN POINT CIRCLE",21401,84163,41616,3080,391.88,6,13.59,5,"2217-JOH"
0,"Montchanin",1022,"DESSIE","HALE","DE","1083 HORIZON STREET",19710,84219,41544,2381,219.43,6,5.69,3,"2231-OXK"
0,"Indianapolis",1023,"LEEANN","CARSON","IN","120 COLUMBIA STREET",46239,83677,41544,2382,383.66,4,32.89,2,"6109-ZZO"
0,"Cary",1024,"IDELLA","FOREMAN","NC","724 LIDO CIRCLE",27513,84078,41544,2386,23.18,1,11.59,2,"6925-KDN"
0,"Stampers Crk",1025,"YETTA","KING","IN","926 JARVI DRIVE",47454,83850,41544,2387,199.44,5,9.99,3,"6596-HOO"
0,"Rocky Mount",1026,"BETTINA","RUSH","NC","911 DANA STREET",27804,84420,41544,2388,176.57,4,13.69,5,"4976-PZN"
1728.76,"Norwich",1027,"KERI","KNOX","NY","1536 CATKIN CIRCLE",13815,83677,41545,2392,58.76,1,14.69,4,"5587-MNY"
78.96,"N Natick",1028,"CRISTINE","BYNUM","MA","1469 WERRE STREET",1760,83993,41598,2903,12.99,1,12.99,1,"7179-YXG"
224.61,"Dauphin Island",1029,"JOHNETTA","ROY","AL","1163 GIROUX CIRCLE",36528,83936,41545,2396,224.61,5,6.99,4,"6451-KGJ"
0,"Clyo",1030,"LOU","ROY","GA","1342 TSUSENA CIRCLE",31303,83593,41636,3273,70.11,3,10.99,2,"6858-EJW"
0,"Floradale",1031,"THANH","PEOPLES","PA","777 TAMARRA CIRCLE",17307,84306,41649,3397,205.94,2,32.99,2,"2870-QZR"
0,"Merry Point",1032,"INES","MACIAS","VA","687 WHISPERWOOD PARK DRIVE",22513,84021,41546,2404,167.96,1,41.99,4,"4879-AMS"
923.44,"Fairchance",1033,"BUFORD","COLEMAN","PA","1878 KIANA AVENUE",15436,83964,41649,3403,316.83,6,17.99,5,"8439-KUP"
1130.04,"Sunnyburn",1034,"JESSIE","STARR","PA","1381 EAGLE RIVER LOOP SPUR",17302,83964,41610,3023,65.98,1,32.99,2,"2766-EYO"
111.91,"Carolina Beach",1035,"JENNY","DORSEY","NC","512 NORTH POINT DRIVE",28428,83621,41547,2414,111.91,3,10.99,2,"6858-EJW"
116.96,"Pitcairn",1036,"JOHNATHAN","DAVIES","PA","411 WEST 38TH AVENUE",15140,84306,41547,2416,116.96,2,29.99,1,"2384-PGY"
134.52,"Ocala",1037,"KEVEN","VANCE","FL","1471 GERTRUDE STREET",34472,84134,41547,2417,134.52,3,34.99,3,"8821-DDM"
2188.65,"Prince",1038,"CHARLIE","HATFIELD","WV","1347 CARIBOU AVENUE",25907,84078,41548,2425,206.65,4,15.69,3,"3035-NHD"
0,"Dayton",1039,"HARLAND","ROBERTS","OH","1848 HERITAGE COURT",45429,83878,41613,3050,232.42,5,15.29,2,"9686-HQV"
0,"Tafts Corner",1040,"JACKIE","WELLS","MA","743 HILLSIDE STREET",1562,83677,41549,2434,104.31,3,7.79,4,"4626-LJU"
186.89,"South Brunswick",1041,"ZORAIDA","DUNBAR","NJ","1844 EASTWIND COURT",8512,84049,41617,3081,75.14,2,21.99,2,"7532-PYJ"
20.99,"Bartow",1042,"STACIE","WATSON","WV","325 TOKOSITNA CIRCLE",24920,83537,41549,2437,20.99,1,20.99,1,"1200-KBU"
875.72,"North Cambridge",1043,"MARYELLEN","FRY","VT","196 SEAN CIRCLE",5464,83936,41637,3290,318.61,6,9.99,4,"4812-CMJ"
103.96,"East Ellijay",1044,"LAWANDA","MORRIS","GA","760 DEBORAH LANE",30539,84306,41550,2443,103.96,1,25.99,4,"2046-RUS"
932.14,"Crump",1045,"ZACK","COLEMAN","TN","1617 SUMMERSET DRIVE",38327,84306,41596,2887,318.23,6,8.99,3,"4812-CMJ"
292.75,"Copper Hill",1046,"MARRY","SCHULZ","MD","480 MORE STREET",21209,83565,41551,2447,292.75,6,32.99,3,"6491-XKF"
1986.12,"Brewster",1047,"THOMAS","HOLCOMB","MA","1915 LIDO CIRCLE",2631,83593,41644,3351,256.28,4,16.99,4,"5734-BGX"
0,"Kinnelon",1048,"CECIL","HULL","NJ","905 BRENTWOOD CIRCLE",7405,83993,41599,2922,50.97,1,16.99,3,"5734-BGX"
262.63,"Oak Shade",1049,"MAXIE","WEST","PA","651 BREEZE COURT",17566,83593,41551,2453,262.63,6,20.99,4,"1200-KBU"
72.54,"Washingtonville",1050,"AMPARO","HESS","PA","693 CENTER STREET",17884,84191,41551,2455,72.54,2,4.59,1,"4900-YSQ"
0,"Sky Acres",1051,"CHASTITY","SNEED","VT","321 GRAVINS CIRCLE",5675,84021,41552,2457,295.46,5,23.99,3,"3955-NWD"
0,"Prince",1052,"BRENDAN","SCHMITT","WV","731 BLACK BEAR DRIVE",25907,83820,41553,2465,336.47,4,6.59,2,"2366-EFV"
2599.1,"Powells Store",1053,"GIOVANNA","YANG","NC","1755 SEEMIE STREET",27326,83792,41553,2466,406.1,5,32.99,3,"5541-HST"
0,"Soperton",1054,"EMMITT","NAVARRO","GA","1041 DORIS STREET",30457,83509,41554,2476,73.17,2,45.99,1,"3614-PTT"
0,"West Chester",1055,"DORTHA","CRUM","PA","1488 CANYON ROAD",19381,84191,41554,2480,102.72,2,11.59,3,"7627-HHI"
0,"Deckerville",1056,"CHASITY","BENAVIDES","MI","874 BUNNELL STREET",48427,83593,41554,2483,59.98,1,29.99,2,"2384-PGY"
0,"Fife",1057,"MARTHA","MCCRAY","VA","1610 GOLDEN STREET",23054,83593,41555,2487,61.57,2,12.29,2,"8495-ZQR"
0,"Warrensville Heights",1058,"EMERSON","ADDISON","OH","1892 DORBRANDT STREET",44128,83936,41555,2488,239.51,3,12.99,3,"3585-MCJ"
522.24,"Embry Hills",1059,"NED","WITT","GA","454 BARCLAY COURT",31141,83936,41555,2491,522.24,5,12.99,3,"5625-FVF"
450.61,"Odessa",1060,"FRIEDA","SARGENT","NY","22 TOGIAK CIRCLE",14869,84276,41638,3292,340.27,6,17.79,3,"8571-CKP"
0,"Gwynn Oak",1061,"RUPERT","BOYCE","MD","1919 PORT ACCESS ROAD",21244,83792,41556,2495,27.98,1,13.99,2,"5161-GIZ"
244.27,"Melton",1062,"SUZY","HARDING","VA","864 RUNAMUCK PLACE",22942,83649,41556,2496,244.27,3,20.59,4,"4072-SWV"
1976.38,"Wilson",1063,"ZANE","ATWOOD","NC","49 RESURRECTION DRIVE",27894,84163,41556,2497,339.38,3,13.99,3,"9234-WCQ"
169.93,"Bay Vista",1064,"ROYAL","BLAND","FL","1213 GRAIFF STREET",33712,84191,41556,2498,169.93,2,15.59,5,"4260-FGB"
0,"York",1065,"ANITRA","FELTON","IN","1371 SOUTHWIND CIRCLE",46703,83993,41584,2767,105.22,3,17.99,4,"2143-VQX"
803.65,"Harrisville",1066,"ANTONE","HENDRICKSON","WV","145 HOWARD AVENUE",26362,84248,41584,2768,261.91,3,13.99,3,"2101-WCF"
1477.91,"Guilford",1067,"ROGELIO","SCHMITT","ME","293 BARANOF DRIVE",4482,84021,41556,2506,165.91,2,13.99,5,"3298-YFL"
1965.76,"Panola",1068,"ELIZA","CURRIE","AL","778 LOUDERMILK CIRCLE",35477,84276,41567,2610,249.92,2,7.59,4,"2200-DAI"
2629.25,"New York",1069,"EDWINA","ELLIS","NY","1847 UPPER TULWAR LOOP",10010,84392,41558,2516,448.25,4,23.99,1,"3955-NWD"
0,"Johns Pass",1070,"BERRY","SILVA","FL","1399 GENEVA PLACE",33708,83964,41563,2563,310.67,5,28.99,1,"5437-WBO"
142.1,"Mcquady",1071,"LAURETTA","MCCOY","KY","1389 SEABREEZE CIRCLE",40153,84248,41558,2520,142.1,4,10.99,3,"2006-ZBH"
0,"Crum",1072,"ADDIE","BRADY","WV","286 SEABOLT PLACE",25669,83705,41610,3022,34.77,2,7.39,2,"3594-BYW"
2510.77,"Cartersville",1073,"EMILIE","ELDER","GA","1707 THUNDER STREET",30120,84392,41559,2524,49.77,2,6.59,1,"8544-CIQ"
0,"Sacred Heart League",1074,"SHERYL","DUMAS","MS","1245 MIKE STREET",38686,83993,41589,2817,87.96,1,21.99,4,"8543-RJN"
0,"Prentiss",1075,"MAVIS","TUTTLE","MS","1877 ASKELAND DRIVE",39474,83878,41624,3163,268.44,5,16.99,4,"2068-TSC"
0,"Highplains",1076,"ESTHER","HOUSE","KY","676 CENTERPOINT DRIVE",40106,83565,41594,2866,210.5,4,21.59,5,"5290-HTG"
588.35,"Greensboro",1077,"LUCIUS","BLAIR","NC","1465 ATKINSON DRIVE",27455,84049,41560,2534,588.35,6,24.99,4,"1871-GWZ"
316.09,"Pine Valley",1078,"MAURO","BRITTON","MS","1742 GLENVIEW STREET",38965,83677,41560,2538,265.09,4,23.29,4,"1663-CDD"
0,"Alto",1079,"THOMAS","ORTEGA","GA","1920 TODD DRIVE",30596,83621,41560,2540,237.88,5,13.59,5,"7355-WBT"
409.95,"Powells Point",1080,"LINDSEY","STARK","NC","1292 MAUSEL STREET",27966,83878,41561,2543,409.95,6,14.99,5,"9191-NGA"
0,"Galloway",1081,"ROY","LOPEZ","FL","1883 WAREHOUSE AVENUE",33805,83792,41561,2546,9.18,1,4.59,2,"3384-DML"
131.69,"Borderland",1082,"ALEJANDRA","SHERIDAN","WV","1275 AFOGNAK CIRCLE",25665,84392,41563,2564,25.98,1,12.99,2,"5625-FVF"
439.28,"Baker-Taylor",1083,"ALVA","KRAMER","GA","941 ALASKA PLACE",30599,83593,41562,2553,143.28,6,13.99,3,"3298-YFL"
638.8,"Akron",1084,"FAUSTO","SWIFT","OH","861 ZARVIS PLACE",44398,84334,41610,3027,294.88,5,8.99,2,"5465-YYG"
59.98,"Stanley",1085,"NILDA","CANO","KY","455 SHADOW LANE",42375,83936,41562,2559,59.98,1,29.99,2,"9355-MNT"
0,"Pecan Grove",1086,"FELICA","AMBROSE","MS","1788 LEPRECHAN DRIVE",39437,84276,41562,2560,583.66,6,13.59,5,"6626-ROK"
0,"Munson Island",1087,"KARLENE","WHITFIELD","FL","1796 WEST 42ND PLACE",33040,84134,41632,3237,289.07,5,14.59,3,"9858-XUM"
150.91,"Thackery",1088,"DARREN","CULVER","OH","1554 ANCHOR PARK CIRCLE",43078,83705,41563,2566,150.91,4,21.99,1,"1504-LVK"
32.99,"Hagedorns Mills",1089,"ARON","CRANE","NY","1470 MC DONELL ROAD",12074,84334,41563,2569,32.99,1,32.99,1,"6491-XKF"
577.81,"Hastings",1090,"SOLEDAD","GREGG","WV","78 DRUM CIRCLE",26419,83593,41563,2571,577.81,6,32.99,3,"2766-EYO"
97.75,"Shubuta",1091,"GRAIG","CARSON","MS","1403 SANCTUARY DRIVE",39360,84049,41563,2573,97.75,2,12.59,3,"3516-AGJ"
373.87,"Fort Wayne",1092,"CLEMENT","MONTANO","IN","1478 TOWNE COURT",46885,84334,41563,2576,373.87,5,32.99,2,"5541-HST"
542.59,"S Setauket",1093,"TERRELL","COOPER","NY","1695 TRAIL DRIVE",11720,84364,41602,2947,196.35,5,11.99,2,"9336-MHC"
196.01,"Wall Lake",1094,"VITO","LADNER","IN","993 SANDY PLACE",46776,83878,41564,2585,196.01,4,23.29,2,"1074-VVJ"
372.02,"Wallingford",1095,"GERRY","DEWITT","PA","1177 ROE WAY",19086,84306,41648,3388,145.18,4,10.99,3,"2006-ZBH"
8.99,"Louisville",1096,"WYNONA","BLAKE","KY","1127 SALEM STREET",40202,84021,41565,2587,8.99,1,8.99,1,"5465-YYG"
598.08,"Leverett",1097,"MILDRED","ORR","MS","571 OVERLOOK PLACE",38920,83993,41637,3286,238.63,5,16.99,5,"5734-BGX"
0,"Bybee",1098,"JUDITH","MACIAS","VA","689 PINECONE CIRCLE",22963,83677,41585,2777,312.9,2,18.59,5,"6358-UST"
236.26,"Madison Heights",1099,"LELIA","DICKENS","VA","16 BURSIEL CIRCLE",24572,83850,41565,2594,236.26,4,14.99,3,"1153-AWY"
1972.03,"Silver Cross",1100,"ELEANORE","SAUNDERS","AL","820 QUARTZ AVENUE",36538,83537,41565,2596,326.03,5,20.99,2,"1200-KBU"
346.33,"Hyattsville",1101,"JEREMIAH","CORDOVA","MD","1408 TRURO DRIVE",20789,83878,41652,3425,220.7,4,21.59,3,"5290-HTG"
0,"Theta",1102,"LAKEISHA","IRVING","NC","1618 GREEN GARDEN CIRCLE",28640,83593,41566,2599,67.92,2,12.99,4,"2116-PVN"
167.9,"Lawrenceville",1103,"AWILDA","BROCK","KY","608 CONCORD HILL CIRCLE",41097,84021,41566,2600,167.9,3,14.69,5,"5587-MNY"
0,"Griffiss A F B",1104,"SALLY","MILTON","NY","1892 STYLAR CIRCLE",13441,83537,41566,2601,322.65,5,13.99,5,"5250-JDL"
0,"South Hills Village",1105,"TANGELA","WARNER","PA","1323 SILVERWOOD WAY",15241,83593,41566,2604,249.09,3,15.59,2,"2397-RDX"
0,"Virginia Beach",1106,"WALTER","BAILEY","VA","677 MIRROR DRIVE",23458,84334,41566,2605,296.81,6,9.29,1,"4132-QIN"
447.26,"Flowood",1107,"CLEVELAND","HAMMER","MS","108 IVAN DRIVE",39043,83593,41611,3036,77.97,1,25.99,3,"2046-RUS"
574.35,"Charlotte",1108,"NAN","LANDRY","NC","656 VINE AVENUE",28235,83850,41600,2930,99.54,2,18.59,4,"6358-UST"
0,"Helmetta",1109,"THERESE","ALDRICH","NJ","1348 DAVIS STREET",8828,84078,41628,3202,159.93,2,19.99,2,"9133-OXA"
0,"Varney",1110,"EDGAR","WILLS","WV","589 LYNN DRIVE",25696,84420,41567,2611,177.59,5,7.59,4,"2200-DAI"
335.12,"New Freeport",1111,"DEVIN","ALDRICH","PA","1677 OLD CRANBERRY DRIVE",15352,83621,41568,2620,116.45,1,23.29,5,"1663-CDD"
66.44,"Ragan Village",1112,"GEORGE","BROWNING","NC","987 IVY HOME CIRCLE",28054,84134,41617,3091,119.11,2,12.29,4,"8495-ZQR"
498.67,"Lindentree",1113,"GERTRUDE","NICHOLSON","OH","383 TUNDRA LOOP DRIVE",44656,83763,41645,3362,102.94,3,9.49,2,"8162-KJI"
257.82,"Mahwah",1114,"JOHNETTA","NEELY","NJ","569 EAU CLAIRE DRIVE",7430,83850,41601,2936,37.18,1,18.59,2,"6358-UST"
2516.69,"Kenwood",1115,"NOLAN","NEELY","NY","629 LARKSPUR STREET",13421,83705,41642,3335,330.22,6,54.89,2,"3694-XFJ"
964.93,"Cave City",1116,"CYNTHIA","PERRY","KY","347 STROGANOF DRIVE",42127,84364,41569,2629,336.93,2,33.29,4,"3716-WZD"
0,"Meiser",1117,"SIMONE","OROZCO","PA","659 HOLLY LANE",17842,83964,41628,3201,517.22,5,36.99,4,"5220-JDO"
218.62,"Pompano",1118,"ROGELIO","GAGE","FL","623 MINNESOTA NB OFF 100TH RAMP",33067,83621,41633,3244,47.67,1,15.89,3,"5794-JGQ"
2660.51,"Harveysburg",1119,"TOD","FINN","OH","1659 DANNILYN CIRCLE",45032,83677,41617,3084,77.93,2,13.59,3,"9393-RFA"
2125.59,"North Corners",1120,"VAUGHN","TALBOT","GA","420 COLUMBINE PLACE",30120,84078,41570,2640,13.59,1,13.59,1,"9393-RFA"
0,"Laurence Harbor",1121,"CHUCK","HAGEN","NJ","150 EAST 149TH AVENUE",8879,84420,41643,3343,153.15,2,41.99,3,"3933-NSU"
364.85,"Chapmansboro",1122,"JULES","ROCHA","TN","276 HANNING BAY CIRCLE",37035,84021,41570,2642,364.85,4,22.59,5,"6249-NDN"
0,"Warren Industries",1123,"STACY","KEYES","PA","1207 WEST 51ST AVENUE",16388,83878,41571,2643,497.86,6,29.99,5,"4045-HUC"
1927.59,"Peakville",1124,"IRIS","INGRAM","NY","1662 BARCLAY DRIVE",13756,84420,41635,3267,426.81,6,25.99,1,"8053-PME"
0,"Tallahassee",1125,"ANNAMARIE","SWENSON","FL","1281 CONCRETE STREET",32314,84021,41577,2702,129.45,2,34.49,3,"1580-VCE"
525.5,"Hickory Bluff",1126,"CHRISTIAN","LAM","GA","35 PLEASURE VIEW CIRCLE",31565,84392,41641,3324,348.6,6,43.99,2,"6488-MIG"
0,"Erie",1127,"ALTAGRACIA","PACHECO","PA","1168 UNIVERSITY DRIVE",16509,83705,41571,2652,403.07,5,36.99,3,"5220-JDO"
110.28,"Madisonville",1128,"BERT","GEIGER","OH","1356 CHICKALOON STREET",45227,83906,41571,2653,110.28,3,3.99,4,"1747-XNI"
51.75,"Drexel Hill",1129,"RICKIE","DOTY","PA","1578 BOBBIE CIRCLE",19026,83565,41580,2732,20.58,2,6.59,1,"8841-JFP"
383.08,"Alexandria",1130,"MOSES","MCGRATH","VA","1862 DONCASTER DRIVE",22311,83763,41575,2682,36.97,2,9.99,2,"2756-CKP"
503.05,"Killen",1131,"CARMA","CORNETT","AL","767 CHISANA WAY",35645,83649,41653,3433,237.93,3,35.99,2,"2699-GNS"
56.17,"Mcclellandtown",1132,"NATALIE","BLEDSOE","PA","1952 ARTEMUS CIRCLE",15458,83820,41572,2662,56.17,2,12.99,1,"4812-VNN"
0,"Saranac",1133,"ELDA","HORN","MI","1820 KERSHNER AVENUE",48881,83906,41573,2663,326.64,6,12.99,3,"3585-MCJ"
427.84,"Atkinson",1134,"STEFANI","GARRETT","NH","883 PHARAOH CIRCLE",3811,83734,41573,2665,427.84,6,14.59,3,"1078-QXL"
318.45,"Sea Island",1135,"MARK","PLATT","GA","1412 CONNIE COURT",31561,84392,41573,2667,318.45,5,19.99,4,"8685-REM"
356.26,"Pilot Knob",1136,"JOELLE","HONEYCUTT","NY","1859 PEACE COURT",12844,84106,41588,2802,275.7,4,14.99,1,"9191-NGA"
439.38,"Nas Cecil Field",1137,"RIGOBERTO","WEBSTER","FL","1601 LAKONIA DRIVE",32200,83936,41651,3418,205.73,3,29.99,3,"4045-HUC"
864.72,"Greer",1138,"NORMA","PHELPS","SC","631 ENGLAND AVENUE",29650,83649,41629,3206,479.87,4,15.59,2,"4260-FGB"
209.37,"Newfoundland",1139,"BURT","CROWELL","KY","1628 GOODNEWS LANE",41171,84049,41573,2673,209.37,5,12.49,3,"6350-UPP"
432.91,"Ehrhardt",1140,"MA","POOLE","SC","1960 ALDREN CIRCLE",29081,83649,41624,3154,107.95,1,21.59,5,"9138-QCV"
387.05,"Port Jefferson Sta",1141,"ELEANOR","COULTER","NY","1105 INSPIRATION DRIVE",11776,84364,41574,2676,387.05,5,7.59,2,"2231-OXK"
558.94,"Powhatan Point",1142,"ROXANN","CAMACHO","OH","1921 RANCHO DRIVE",43942,83993,41588,2808,110.32,2,13.59,4,"2217-JOH"
2680.13,"Tangier",1143,"EZEKIEL","BARTLETT","IN","794 CHATEAU PLACE",47952,84134,41595,2884,367.07,3,41.99,4,"3933-NSU"
262.64,"Pine Lake",1144,"ARIEL","SOUZA","MA","1476 RHONE CIRCLE",1776,84219,41576,2689,262.64,5,13.59,4,"5781-TKY"
0,"Center",1145,"GINO","GILES","GA","1709 TANNER CIRCLE",30474,84163,41576,2692,241.26,3,13.39,5,"2212-MNF"
99.93,"Cedar Island",1146,"ANGELO","MAYER","NC","951 ROGER DRIVE",28520,83649,41576,2693,99.93,4,14.24,2,"5046-TTC"
0,"Huber Hts",1147,"ROD","MCGRAW","OH","1595 DARLON STREET",45424,83593,41576,2697,101.36,3,8.99,5,"5465-YYG"
0,"Joppa Heights",1148,"ALDEN","KIRK","MD","1035 TOWER ESTATES CIRCLE",21234,84248,41577,2699,264.88,4,11.99,5,"6651-ICK"
0,"Myakka City",1149,"SHERRILL","LUNA","FL","1448 DEL LANE",34251,83820,41577,2700,351.84,6,32.89,2,"6109-ZZO"
142.41,"Jackson",1150,"HAL","MANNING","TN","1831 SOUTH AIRPARK DRIVE",38302,84163,41596,2891,16.99,1,16.99,1,"5734-BGX"
1663.29,"Lehigh Valley",1151,"LAWANDA","MCCRAY","PA","1731 STILLWATER DRIVE",18002,84134,41577,2705,146.29,4,17.79,3,"4153-VMO"
251.47,"N Terre Haute",1152,"FRANK","NORWOOD","IN","1096 BAFFIN STREET",47805,83677,41578,2707,251.47,4,12.59,1,"3516-AGJ"
0,"Thompson",1153,"RANDELL","WHITTEN","CT","837 DUKE DRIVE",6277,83850,41612,3044,229.45,5,18.99,2,"2866-RAM"
219.38,"Boca Raton",1154,"SONDRA","BROUSSARD","FL","119 EAST LOOP ROAD",33428,83677,41579,2714,219.38,5,24.99,3,"1871-GWZ"
0,"Charlotte",1155,"MURRAY","SCHULTZ","NC","1777 KUSKOKWIM STREET",28225,84163,41607,2999,149.39,4,13.59,3,"6626-ROK"
0,"West Point",1156,"DAN","MENDOZA","KY","1826 CALIFORNIA CREEK WAY",40177,83763,41579,2718,68.96,2,38.99,1,"6865-HAO"
502.99,"Eastside",1157,"LUCIO","STALEY","NY","1119 GRAND BLUFF CIRCLE",11937,84392,41646,3371,186.29,5,14.59,4,"4200-FTI"
282.04,"Vernon",1158,"BENTON","TANNER","NY","1677 DAVIDSON DRIVE",13476,84334,41580,2723,282.04,5,15.79,5,"8909-SPD"
169.97,"Clarksburg",1159,"SUSAN","CASTILLO","NJ","54 LINDSEY CIRCLE",8510,83763,41580,2731,59.97,1,19.99,3,"8685-REM"
656.72,"Marywood",1160,"LEOLA","SAMUELS","IN","1326 SLALOM DRIVE",47802,83792,41592,2849,156.88,6,6.99,3,"6451-KGJ"
0,"East Cambridge",1161,"ELISA","DOWDY","MA","1855 VIRGIN CREEK ROAD",2141,83677,41581,2737,187.33,3,21.59,3,"8523-UCB"
0,"Fairfax",1162,"DESSIE","STEVENSON","VA","1191 TSUSENA CIRCLE",22039,83792,41654,3446,148.73,2,7.01,5,"8436-MGP"
2534.73,"Scottsville",1163,"PAM","HILL","VA","660 TAOS ROAD",24590,83964,41582,2742,99.73,3,17.79,2,"8571-CKP"
423.18,"Miami",1164,"HEATHER","DORAN","FL","1008 MC MANUS DRIVE",33174,83878,41582,2744,423.18,6,14.99,4,"7762-STV"
0,"Lanesboro",1165,"HAL","DANIEL","PA","797 TRUDY STREET",18827,84134,41582,2749,402.72,6,10.99,2,"3488-GSE"
317.49,"Lancaster",1166,"ROBIN","KNIGHT","PA","62 GUNNYSACK MINE ROAD",17608,84392,41582,2750,317.49,6,23.99,3,"5595-NYE"
448.32,"Torrance",1167,"EDISON","PIERRE","PA","824 GRIZZLY AVENUE",15779,83964,41582,2751,448.32,6,9.99,3,"9786-DGO"
2809.82,"View Mont",1168,"EMERSON","CARNEY","NC","162 KAREN CIRCLE",28601,83850,41583,2753,562.82,4,28.49,3,"5496-MRA"
417.37,"Mount Liberty",1169,"MOISES","EMERSON","OH","1474 RIDGEVIEW DRIVE",43048,84163,41583,2759,417.37,5,29.99,5,"2384-PGY"
795.44,"Cuyler",1170,"CYNDI","FROST","NY","814 ELMRICH COURT",13050,83537,41583,2760,190.44,5,13.59,5,"5781-TKY"
